SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023192N35300,2023,28,NA,NA,DON,2023-07-11 06:00:00,NR,36.2000,-56.8000, , , ,PROVISIONAL,1064,1058,O_____________,nhc_working_bt,AL052023,36.2000,-56.8000, ,DB,15,1014,-3, , , , , , , , , , , , ,1015,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,69
2023192N35300,2023,28,NA,NA,DON,2023-07-11 09:00:00,NR,36.4376,-56.0253, , , ,PROVISIONAL,1067,1061,P_____________, ,AL052023,36.4376,-56.0253, ,DB,20,1013,-3, , , , , , , , , , , , ,1015,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,70
2023192N35300,2023,28,NA,NA,DON,2023-07-11 12:00:00,NR,36.6000,-55.4000, , , ,PROVISIONAL,1068,1066,O_____________,nhc_working_bt,AL052023,36.6000,-55.4000, ,DB,25,1013,-3, , , , , , , , , , , , ,1015,100,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,73
2023192N35300,2023,28,NA,NA,DON,2023-07-11 15:00:00,NR,36.6743,-55.0323, , , ,PROVISIONAL,1073,1073,P_____________, ,AL052023,36.6743,-55.0323, ,DB,25,1013,-3, , , , , , , , , , , , ,1015,100,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,90
2023192N35300,2023,28,NA,NA,DON,2023-07-11 18:00:00,DS,36.6000,-54.8000, , , ,PROVISIONAL,1091,1091,O_____________,nhc_working_bt,AL052023,36.6000,-54.8000, ,LO,25,1013,-3, , , , , , , , , , , , ,1015,100,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,128
2023192N35300,2023,28,NA,NA,DON,2023-07-11 21:00:00,DS,36.3748,-54.5578, , , ,PROVISIONAL,1119,1119,P_____________, ,AL052023,36.3748,-54.5578, ,LO,25,1012,-3, , , , , , , , , , , , ,1014,150,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,146
2023192N35300,2023,28,NA,NA,DON,2023-07-12 00:00:00,DS,36.0000,-54.3000, , , ,PROVISIONAL,1171,1171,O_____________,nhc_working_bt,AL052023,36.0000,-54.3000, ,LO,25,1011,-3, , , , , , , , , , , , ,1013,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,152
2023192N35300,2023,28,NA,NA,DON,2023-07-12 03:00:00,DS,35.5223,-53.9876, , , ,PROVISIONAL,1233,1233,P_____________, ,AL052023,35.5223,-53.9876, ,LO,25,1010,-3, , , , , , , , , , , , ,1012,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150
2023192N35300,2023,28,NA,NA,DON,2023-07-12 06:00:00,DS,35.0000,-53.6000, , , ,PROVISIONAL,1290,1290,O_____________,nhc_working_bt,AL052023,35.0000,-53.6000, ,LO,25,1009,-3, , , , , , , , , , , , ,1012,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,145
2023192N35300,2023,28,NA,NA,DON,2023-07-12 09:00:00,DS,34.5275,-53.1225, , , ,PROVISIONAL,1346,1346,P_____________, ,AL052023,34.5275,-53.1225, ,LO,25,1009,-3, , , , , , , , , , , , ,1012,190,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,138
2023192N35300,2023,28,NA,NA,DON,2023-07-12 12:00:00,DS,34.1000,-52.6000, , , ,PROVISIONAL,1391,1391,O_____________,nhc_working_bt,AL052023,34.1000,-52.6000, ,LO,25,1009,-3, , , , , , , , , , , , ,1013,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,132
2023192N35300,2023,28,NA,NA,DON,2023-07-12 15:00:00,DS,33.7650,-52.0859, , , ,PROVISIONAL,1427,1427,P_____________, ,AL052023,33.7650,-52.0859, ,LO,27,1008,-3, , , , , , , , , , , , ,1012,210,160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,130
2023192N35300,2023,28,NA,NA,DON,2023-07-12 18:00:00,DS,33.4000,-51.6000, , , ,PROVISIONAL,1475,1475,O_____________,nhc_working_bt,AL052023,33.4000,-51.6000, ,LO,30,1008,-3, , , , , , , , , , , , ,1012,240,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,141
2023192N35300,2023,28,NA,NA,DON,2023-07-12 21:00:00,DS,32.8569,-51.2154, , , ,PROVISIONAL,1534,1534,P_____________, ,AL052023,32.8569,-51.2154, ,LO,30,1007,-3, , , , , , , , , , , , ,1012,240,190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,149
2023192N35300,2023,28,NA,NA,DON,2023-07-13 00:00:00,DS,32.3000,-50.8000, , , ,PROVISIONAL,1604,1604,O_____________,nhc_working_bt,AL052023,32.3000,-50.8000, ,LO,30,1007,-3, , , , , , , , , , , , ,1012,240,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,141
2023192N35300,2023,28,NA,NA,DON,2023-07-13 03:00:00,DS,31.8474,-50.2450, , , ,PROVISIONAL,1667,1667,P_____________, ,AL052023,31.8474,-50.2450, ,LO,30,1006,-3, , , , , , , , , , , , ,1012,240,165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,128
2023192N35300,2023,28,NA,NA,DON,2023-07-13 06:00:00,DS,31.5000,-49.6000, , , ,PROVISIONAL,1708,1708,O_____________,nhc_working_bt,AL052023,31.5000,-49.6000, ,LO,30,1006,-3, , , , , , , , , , , , ,1012,240,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,120
2023192N35300,2023,28,NA,NA,DON,2023-07-13 09:00:00,DS,31.1946,-48.9290, , , ,PROVISIONAL,1753,1753,P_____________, ,AL052023,31.1946,-48.9290, ,LO,32,1005,-3, , , , , , , , , , , , ,1012,225,165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,108
2023192N35300,2023,28,NA,NA,DON,2023-07-13 12:00:00,DS,31.1000,-48.2000, , , ,PROVISIONAL,1777,1771,O_____________,nhc_working_bt,AL052023,31.1000,-48.2000, ,LO,35,1004,-3, ,180, , , , , , , , , , ,1013,210,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,85
2023192N35300,2023,28,NA,NA,DON,2023-07-13 15:00:00,DS,31.3262,-47.2976, , , ,PROVISIONAL,1776,1751,P_____________, ,AL052023,31.3262,-47.2976, ,LO,37,1003,-3, ,165, , , , , , , , , , ,1013,210,135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,66
2023192N35300,2023,28,NA,NA,DON,2023-07-13 18:00:00,DS,31.7000,-46.6000, , , ,PROVISIONAL,1751,1722,O_____________,nhc_working_bt,AL052023,31.7000,-46.6000, ,LO,40,1003,-3,120,150, , , , , , , , , , ,1013,210,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,46
2023192N35300,2023,28,NA,NA,DON,2023-07-13 21:00:00,DS,32.0142,-46.4714, , , ,PROVISIONAL,1722,1687,P_____________, ,AL052023,32.0142,-46.4714, ,LO,42,1002,-3,120,165, , , , , , , , , , ,1013,210,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1
2023192N35300,2023,28,NA,NA,DON,2023-07-14 00:00:00,SS,32.3000,-46.6000, , , ,PROVISIONAL,1687,1666,O_____________,nhc_working_bt,AL052023,32.3000,-46.6000, ,SS,45,1002,-2,120,180, , , , , , , , , , ,1013,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,345
2023192N35300,2023,28,NA,NA,DON,2023-07-14 03:00:00,SS,32.4924,-46.6203, , , ,PROVISIONAL,1666,1642,P_____________, ,AL052023,32.4924,-46.6203, ,SS,45,1002,-2,120,180, , , , , , , , , , ,1013,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,348
2023192N35300,2023,28,NA,NA,DON,2023-07-14 06:00:00,SS,32.7000,-46.7000, , , ,PROVISIONAL,1642,1604,O_____________,nhc_working_bt,AL052023,32.7000,-46.7000, ,SS,45,1002,-2,120,180, , , , , , , , , , ,1013,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,6,339
2023192N35300,2023,28,NA,NA,DON,2023-07-14 09:00:00,SS,33.0608,-46.8780, , , ,PROVISIONAL,1593,1556,P_____________, ,AL052023,33.0426,-46.9069, ,SS,42,1003,-2,120,180, , , , , , , , , , ,1014,225,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,334
2023192N35300,2023,28,NA,NA,DON,2023-07-14 12:00:00,SS,33.4000,-47.1000, , , ,PROVISIONAL,1556,1529,O_____________,nhc_working_bt,AL052023,33.4000,-47.1000, ,SS,40,1004,-2,120,180, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,260,210, ,210,7,324
2023192N35300,2023,28,NA,NA,DON,2023-07-14 15:00:00,SS,33.6152,-47.3599, , , ,PROVISIONAL,1526,1502,P_____________, ,AL052023,33.6724,-47.1303, ,SS,40,1004,-2,135,130, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,260,210, ,210,5,320
2023192N35300,2023,28,NA,NA,DON,2023-07-14 18:00:00,SS,33.8000,-47.5000, , , ,PROVISIONAL,1502,1487,O_____________,nhc_working_bt,AL052023,33.9000,-47.1000, ,SS,40,1004,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,260,210, ,210,4,8
2023192N35300,2023,28,NA,NA,DON,2023-07-14 21:00:00,SS,34.0052,-47.2867, , , ,PROVISIONAL,1487,1461,P_____________, ,AL052023,34.0624,-47.0557, ,SS,40,1004,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,250,210, ,195,6,34
2023192N35300,2023,28,NA,NA,DON,2023-07-15 00:00:00,SS,34.3000,-47.1000, , , ,PROVISIONAL,1461,1412,O_____________,nhc_working_bt,AL052023,34.3000,-47.1000, ,SS,40,1004,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,240,210,70,180,8,359
2023192N35300,2023,28,NA,NA,DON,2023-07-15 03:00:00,SS,34.7670,-47.3101, , , ,PROVISIONAL,1402,1338,P_____________, ,AL052023,34.7627,-47.3543, ,SS,40,1004,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,180, ,180,11,334
2023192N35300,2023,28,NA,NA,DON,2023-07-15 06:00:00,SS,35.3013,-47.6950, , , ,PROVISIONAL,1338,1273,O_____________,nhc_working_bt,AL052023,35.3000,-47.7000, ,SS,40,1005,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,240,150, ,180,12,328
2023192N35300,2023,28,NA,NA,DON,2023-07-15 09:00:00,SS,35.8023,-48.1015, , , ,PROVISIONAL,1273,1223,P_____________, ,AL052023,35.7725,-48.0150, ,SS,40,1005,-2,150,80, , , , , , , , , , ,1016,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,150, ,180,11,327
2023192N35300,2023,28,NA,NA,DON,2023-07-15 12:00:00,SS,36.2500,-48.4500, , , ,PROVISIONAL,1212,1175,O_____________,nhc_working_bt,AL052023,36.2000,-48.3000, ,SS,40,1006,-2,150,80, , , , , , , , , , ,1017,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,180,150, ,180,9,333
2023192N35300,2023,28,NA,NA,DON,2023-07-15 15:00:00,SS,36.5747,-48.5925, , , ,PROVISIONAL,1175,1143,P_____________, ,AL052023,36.5499,-48.5304, ,SS,37,1006,-2,150,80, , , , , , , , , , ,1017,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,165, ,180,7,346
2023192N35300,2023,28,NA,NA,DON,2023-07-15 18:00:00,SS,36.9000,-48.6500, , , ,PROVISIONAL,1143,1085,O_____________,nhc_working_bt,AL052023,36.9000,-48.7000, ,SS,35,1007,-2,150,80, , , , , , , , , , ,1017,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,210,180, ,180,8,350
2023192N35300,2023,28,NA,NA,DON,2023-07-15 21:00:00,SS,37.3825,-48.7721, , , ,PROVISIONAL,1085,1042,P_____________, ,AL052023,37.3575,-48.8374, ,SS,35,1007,-2,150,80, , , , , , , , , , ,1018,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,180, ,180,10,350
2023192N35300,2023,28,NA,NA,DON,2023-07-16 00:00:00,SS,37.8500,-48.8500, , , ,PROVISIONAL,1032,1008,O_____________,nhc_working_bt,AL052023,37.8000,-48.9000, ,SS,35,1007,-2,150,80, , , , , , , , , , ,1019,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,210,180, ,180,8,356
2023192N35300,2023,28,NA,NA,DON,2023-07-16 03:00:00,SS,38.1585,-48.8418, , , ,PROVISIONAL,1000,979,P_____________, ,AL052023,38.1300,-48.8876, ,SS,35,1007,-2,125,80, , , , , , , , , , ,1019,240,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,165, ,180,6,8
2023192N35300,2023,28,NA,NA,DON,2023-07-16 06:00:00,SS,38.4000,-48.7500, , , ,PROVISIONAL,982,961,O_____________,nhc_working_bt,AL052023,38.4000,-48.8000, ,SS,35,1007,-2,100,80, , , , , , , , , , ,1019,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,180,150, ,180,5,18
2023192N35300,2023,28,NA,NA,DON,2023-07-16 09:00:00,SS,38.6626,-48.6314, , , ,PROVISIONAL,954,937,P_____________, ,AL052023,38.6646,-48.7171, ,SS,32,1008,-2, , , , , , , , , , , , ,1019,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,29
2023192N35300,2023,28,NA,NA,DON,2023-07-16 12:00:00,SS,38.9028,-48.3941, , , ,PROVISIONAL,940,927,O_____________,nhc_working_bt,AL052023,38.9000,-48.5000, ,SD,30,1009,-2, , , , , , , , , , , , ,1020,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,7,47
2023192N35300,2023,28,NA,NA,DON,2023-07-16 15:00:00,SS,39.1241,-48.0030, , , ,PROVISIONAL,934,927,P_____________, ,AL052023,39.1227,-48.0604, ,SD,30,1009,-2, , , , , , , , , , , , ,1020,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,60
2023192N35300,2023,28,NA,NA,DON,2023-07-16 18:00:00,SS,39.3000,-47.5000, , , ,PROVISIONAL,933,931,O_____________,nhc_working_bt,AL052023,39.3000,-47.5000, ,SD,30,1010,-2, , , , , , , , , , , , ,1021,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,9,69
2023192N35300,2023,28,NA,NA,DON,2023-07-16 21:00:00,SS,39.4372,-46.9656, , , ,PROVISIONAL,944,939,P_____________, ,AL052023,39.4373,-46.9576, ,SD,30,1010,-2, , , , , , , , , , , , ,1021,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,77
2023192N35300,2023,28,NA,NA,DON,2023-07-17 00:00:00,SS,39.5000,-46.4000, , , ,PROVISIONAL,961,961,O_____________,nhc_working_bt,AL052023,39.5000,-46.4000, ,SD,30,1011,-2, , , , , , , , , , , , ,1022,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , ,12,120,120, ,90,8,85
2023192N35300,2023,28,NA,NA,DON,2023-07-17 03:00:00,SS,39.5091,-45.8883, , , ,PROVISIONAL,985,985,P_____________, ,AL052023,39.5015,-45.8956, ,SD,30,1011,-2, , , , , , , , , , , , ,1022,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,97
2023192N35300,2023,28,NA,NA,DON,2023-07-17 06:00:00,TS,39.4000,-45.3000, , , ,PROVISIONAL,1023,1023,O_____________,nhc_working_bt,AL052023,39.4000,-45.3000, ,TD,30,1011,-1, , , , , , , , , , , , ,1022,240,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,11,110
